yearOfBirth;householdIncome;workerId;hitCreationDate;gender;date;householdSize;maritalStatus
1987;$100,000 or more;eb4803649a6842995b33e785c06ad439;2016-09-16T20:50:18.000Z;male;2016-09-16T20:50:46.379Z;3;married
1983;$10,000-$14,999;3a75dcb3e67df342787c82958805da9f;2016-09-16T20:35:25.000Z;female;2016-09-16T20:36:05.826Z;3;married
1993;$25,000-$39,999;c31a7cf924038100b356a1f9df77d540;2016-09-16T20:05:15.000Z;male;2016-09-16T20:25:55.741Z;1;single
1986;$60,000-$74,999;db82a35f16a7ca90ce5ee1442e0b63bc;2016-09-16T20:20:16.000Z;female;2016-09-16T20:23:16.772Z;2;cohabitating
1989;$60,000-$74,999;2008ff7d6e7255a053b388643b5f47c4;2016-09-16T19:50:15.000Z;female;2016-09-16T20:03:54.980Z;2;married
1962;$100,000 or more;0cc5ca9a8209baee64a02f42afdaa72e;2016-09-16T19:35:15.000Z;female;2016-09-16T20:00:58.918Z;3;engaged
1979;$25,000-$39,999;bf3f7198bedf448117e418a2ee88fbee;2016-09-16T19:05:14.000Z;female;2016-09-16T19:36:05.888Z;1;single
1995;Less than $10,000;be8f486144eb621a56435a8db03186fc;2016-09-16T19:20:17.000Z;female;2016-09-16T19:21:55.519Z;2;cohabitating
1956;$60,000-$74,999;333e7fd0a8c8830af6726940886e02f9;2016-09-16T18:50:14.000Z;male;2016-09-16T18:53:10.568Z;2;married
1984;$15,000-$24,999;a886f110141dcf96f6ea6eb521a08ef0;2016-09-16T18:35:14.000Z;female;2016-09-16T18:43:07.300Z;3;cohabitating
1990;Less than $10,000;78f6c81677f580dcf257ecfd200c1469;2016-09-16T17:50:16.000Z;female;2016-09-16T18:41:51.768Z;4;single
1997;$100,000 or more;c4e1b592ab8847bed81b0da3500350e0;2016-09-16T17:20:18.000Z;male;2016-09-16T18:24:44.726Z;1;single
1972;$40,000-$59,999;3c8d686af35aba699168afc9dc134d82;2016-09-16T18:20:19.000Z;female;2016-09-16T18:21:35.497Z;3;married
1987;$25,000-$39,999;4d8862e5f628f9f0245f2ef1d4c46c0b;2016-09-16T17:05:14.000Z;male;2016-09-16T18:08:00.832Z;1;single
1966;$25,000-$39,999;2c7f1029a9b90b973e066ceb2e9a7b93;2016-09-16T18:05:16.000Z;female;2016-09-16T18:06:20.964Z;2;divorced
1961;$75,000-$99,999;019d31fb21105978e47a174bfbb6c35a;2016-09-16T17:35:19.000Z;female;2016-09-16T17:43:18.900Z;3;married
1985;Less than $10,000;7b772125000c1eb63fa2957817b26885;2016-09-16T16:50:16.000Z;male;2016-09-16T16:51:08.122Z;5+;married
1998;$60,000-$74,999;46c6f342926dfb8093261e9187f34a2c;2016-09-16T16:35:17.000Z;male;2016-09-16T16:36:14.001Z;2;single
1994;$15,000-$24,999;ac0aa73c6718400d3467a93315090c59;2016-09-16T16:05:19.000Z;male;2016-09-16T16:29:06.125Z;4;single
1987;$15,000-$24,999;2ea49fa58dac87cb199f57427e377761;2016-09-16T16:20:16.000Z;male;2016-09-16T16:21:10.775Z;3;single
1990;$15,000-$24,999;35de013593c3f4b6cca06446d52fafce;2016-09-16T15:35:11.000Z;female;2016-09-16T15:53:51.728Z;2;cohabitating
1982;$25,000-$39,999;1165841c19a0b24a0247e8c444fa3f31;2016-09-16T15:50:15.000Z;male;2016-09-16T15:51:05.706Z;3;married
1982;$25,000-$39,999;1165841c19a0b24a0247e8c444fa3f31;;male;2016-09-16T15:51:02.617Z;3;married
1982;$25,000-$39,999;1165841c19a0b24a0247e8c444fa3f31;;male;2016-09-16T15:51:00.515Z;3;married
1982;$25,000-$39,999;1165841c19a0b24a0247e8c444fa3f31;;male;2016-09-16T15:51:00.514Z;3;married
1982;$25,000-$39,999;1165841c19a0b24a0247e8c444fa3f31;;male;2016-09-16T15:51:00.415Z;3;married
1982;$25,000-$39,999;1165841c19a0b24a0247e8c444fa3f31;;male;2016-09-16T15:50:57.533Z;3;married
1985;$75,000-$99,999;833fd49963d40e6927274a9e85388fa2;2016-09-16T14:35:15.000Z;male;2016-09-16T15:39:24.984Z;4;married
1984;Less than $10,000;a8448173f536839560383916eead3630;2016-09-16T15:20:13.000Z;male;2016-09-16T15:20:53.803Z;2;married
1970;$40,000-$59,999;cc2ad7079fd97b3969edcca99191fc49;2016-09-16T15:05:23.000Z;female;2016-09-16T15:06:38.582Z;2;cohabitating
1976;$75,000-$99,999;dda0c6c50faac70ad3732f94d34c028d;2016-09-16T14:50:14.000Z;female;2016-09-16T14:52:43.602Z;5+;married
1972;$25,000-$39,999;23b4694cab8e4b10c08478953b343f30;2016-09-16T14:20:16.000Z;female;2016-09-16T14:33:21.670Z;5+;divorced
1971;$100,000 or more;2cd44274c4fdbb8e7cd484f3fd5269cc;2016-09-16T14:05:17.000Z;female;2016-09-16T14:07:50.490Z;2;married
1963;$40,000-$59,999;a8c8281b388ab56b410fb6be010399c1;2016-09-16T13:50:23.000Z;female;2016-09-16T14:00:45.756Z;2;married
1990;$15,000-$24,999;e07d4e7680951f674a19c7d232597d0c;2016-09-16T13:35:23.000Z;female;2016-09-16T13:39:04.122Z;2;married
1995;$15,000-$24,999;6165d36ce97a053a5c504c084e0c63a5;2016-09-16T13:20:21.000Z;female;2016-09-16T13:21:16.227Z;2;single
1974;$40,000-$59,999;11c483d094eddbd0e898d5b2450ab690;2016-09-16T12:20:12.000Z;male;2016-09-16T13:18:57.433Z;1;single
1968;$25,000-$39,999;c2c9abfa20eac58e3c1724b6bd7aa46d;2016-09-16T12:35:39.000Z;female;2016-09-16T13:11:25.561Z;3;married
1993;$25,000-$39,999;e1f6fdf0914e68f5846106bf24376fa4;2016-09-16T13:05:25.000Z;female;2016-09-16T13:09:25.927Z;3;divorced
1988;$40,000-$59,999;07f336c0deab8e2a13dc26ff3815a910;2016-09-16T12:50:17.000Z;male;2016-09-16T12:52:31.570Z;3;single
1991;Less than $10,000;1d8a57880607761b3a9ccbc3c140c8fd;2016-09-16T12:05:12.000Z;male;2016-09-16T12:09:04.316Z;4;single
1962;Less than $10,000;22ee44b25757d856fa07a1f3a7ec1f26;2016-09-16T11:50:11.000Z;female;2016-09-16T11:52:52.000Z;1;single
1987;$60,000-$74,999;55b23a8d8406a002ad688cb1060d4b29;2016-09-16T11:35:12.000Z;male;2016-09-16T11:35:53.116Z;3;married
1989;Less than $10,000;ef2d636c672552b2d4f7dbc62dc1b341;2016-09-16T10:05:29.000Z;female;2016-09-16T11:29:59.417Z;1;single
1986;$40,000-$59,999;87e5e160bb0388a0b728154aaec4becd;2016-09-16T11:05:13.000Z;male;2016-09-16T11:27:47.535Z;4;married
1957;$25,000-$39,999;2e12e0ee28b00c46a2dac65637defd80;2016-09-16T11:20:16.000Z;female;2016-09-16T11:22:38.818Z;1;single
1993;$15,000-$24,999;99502bc11eea3df82718e5b0bcd8eaa7;2016-09-16T07:50:12.000Z;male;2016-09-16T11:20:10.570Z;4;single
1985;$100,000 or more;69054799c34fb4ea9c52309e07111f64;2016-09-16T10:50:11.000Z;male;2016-09-16T11:10:37.701Z;5+;married
1953;$75,000-$99,999;ee2e8d74399dd32a416720ebdce5ec75;2016-09-16T10:35:13.000Z;male;2016-09-16T10:37:17.295Z;2;married
1966;$75,000-$99,999;8a85301e5f91a5317b077595ea98e7c7;2016-09-16T10:20:12.000Z;female;2016-09-16T10:27:45.579Z;2;married
1992;Less than $10,000;bbb13bc40c93738fc408a43868f7a675;2016-09-16T09:50:13.000Z;male;2016-09-16T10:16:11.300Z;2;single
1982;$40,000-$59,999;408eef3a5e9728efe544ac8e3a4be8b3;2016-09-16T09:35:12.000Z;male;2016-09-16T09:44:49.459Z;2;married
1991;$25,000-$39,999;aeea74486a732e8ec0043ca535e15dde;2016-09-16T09:20:12.000Z;female;2016-09-16T09:26:55.381Z;3;married
1995;$40,000-$59,999;d8c4df5a051ccd689b4b22265158dbbd;2016-09-16T09:05:11.000Z;male;2016-09-16T09:17:18.750Z;4;single
1974;Less than $10,000;b72bfdcdc0ddb0b8ef5cd0955b4f6c59;2016-09-16T08:50:12.000Z;male;2016-09-16T08:51:48.110Z;5+;married
1982;$40,000-$59,999;431e7337f30fb4a0d10e1e550675d65b;2016-09-16T08:35:12.000Z;female;2016-09-16T08:39:53.343Z;5+;married
1996;$10,000-$14,999;745de8c06ae32631e5c218b2ec464e7e;2016-09-16T08:20:11.000Z;female;2016-09-16T08:24:21.592Z;2;single
1962;$40,000-$59,999;c0a12e2d95c1aafd6684e7d81d1110a7;2016-09-16T08:05:12.000Z;female;2016-09-16T08:06:52.396Z;3;married
1986;$10,000-$14,999;9119347dfeb28b6804b8e2da8842acec;2016-09-16T06:50:11.000Z;male;2016-09-16T08:03:51.197Z;2;engaged
1993;$40,000-$59,999;bef8b9c4e53c220cbce6f845135397d4;2016-09-16T07:35:13.000Z;female;2016-09-16T07:41:41.000Z;4;single
1995;Less than $10,000;819d676fff83f32d8a04b2e35f826711;2016-09-16T07:20:10.000Z;female;2016-09-16T07:22:22.691Z;2;cohabitating
1989;Less than $10,000;e6eb1f932cd67ebfee19ba2cc605fe2a;2016-09-16T07:05:10.000Z;male;2016-09-16T07:07:14.993Z;5+;single
1974;$10,000-$14,999;dc61c6c0053d9f9e5f1ae4f65a0356eb;2016-09-16T06:35:13.000Z;male;2016-09-16T06:37:48.373Z;2;married
1988;$25,000-$39,999;59c227a21bf1b237d5a8b0bc16e7dfe6;2016-09-16T06:20:12.000Z;female;2016-09-16T06:21:11.325Z;1;single
1982;Less than $10,000;0e13a8f6d459814faa72e61b65bb8d62;2016-09-16T06:05:12.000Z;male;2016-09-16T06:18:30.000Z;3;single
1993;$15,000-$24,999;828973b9fcf2976147ba7b1572f7e571;2016-09-16T05:35:12.000Z;female;2016-09-16T05:59:13.251Z;1;single
1987;$15,000-$24,999;3fe71f9afcce8caf6f3950dd3461faa4;2016-09-16T05:50:10.000Z;female;2016-09-16T05:51:55.852Z;1;single
1992;$15,000-$24,999;8e6368ceefac4e9786da4a5246926122;2016-09-16T05:20:13.000Z;male;2016-09-16T05:28:43.733Z;3;single
1967;$25,000-$39,999;8e8caef08d03fde552b67bcb9bf856e6;2016-09-16T05:05:12.000Z;male;2016-09-16T05:06:20.646Z;2;single
1968;$75,000-$99,999;1ce87e12ce522c067b8c65b8dc94b9f4;2016-09-16T04:50:12.000Z;female;2016-09-16T04:53:56.495Z;3;married
1984;$40,000-$59,999;fa7e418836d7b0fc9e03b643b317e056;2016-09-16T04:20:12.000Z;female;2016-09-16T04:42:05.795Z;3;married
1989;$25,000-$39,999;d4d0cd1ae06f54909291d34ddd6ab497;2016-09-16T04:35:11.000Z;female;2016-09-16T04:36:52.775Z;1;single
1960;$60,000-$74,999;464809f369a37004d3f096db216035fc;2016-09-16T04:05:12.000Z;female;2016-09-16T04:06:53.065Z;2;divorced
1994;$100,000 or more;08fd82e4daa15315f2e09976992d937f;2016-09-16T03:50:10.000Z;female;2016-09-16T03:55:58.752Z;4;single
1975;$60,000-$74,999;a45f3117f846f77f2c1aa12dcc284071;2016-09-16T03:35:10.000Z;female;2016-09-16T03:45:44.570Z;5+;married
1980;$25,000-$39,999;29598ebf390286906949960a19e3640f;2016-09-16T02:35:12.000Z;female;2016-09-16T03:41:55.528Z;5+;married
1991;$25,000-$39,999;2e5158c9013095748ae68d96e65084ab;2016-09-16T03:20:10.000Z;male;2016-09-16T03:24:06.269Z;5+;single
1974;$40,000-$59,999;6fec78f029c17c3080b28f44f8158c9c;2016-09-16T03:05:24.000Z;female;2016-09-16T03:07:03.373Z;2;single
1979;$60,000-$74,999;1e3cde6a5ac7c3162636e45f42314826;2016-09-16T02:50:13.000Z;male;2016-09-16T02:52:15.136Z;2;married
1963;$15,000-$24,999;047c9f2fe691596aae8f496765bb1b52;2016-09-16T02:20:12.000Z;female;2016-09-16T02:45:49.971Z;1;divorced
1991;$40,000-$59,999;7af019b114d6b96d5ca683f24b5ea033;2016-09-16T01:50:11.000Z;female;2016-09-16T02:11:25.662Z;2;married
1988;$60,000-$74,999;0274122adeaa6537ab223f9a39eebb30;2016-09-16T02:05:14.000Z;male;2016-09-16T02:10:31.915Z;3;single
1977;$25,000-$39,999;54b3f7e5cfe4a0aec3f3e698f69718cf;2016-09-16T01:20:12.000Z;female;2016-09-16T01:38:10.598Z;3;divorced
1987;$75,000-$99,999;25199b50197c7d060043cb62a167dfa8;2016-09-16T01:35:14.000Z;male;2016-09-16T01:37:22.575Z;4;married
1956;$25,000-$39,999;97de828567f15b01ebcfcef65e95ff3c;2016-09-16T00:20:11.000Z;female;2016-09-16T01:37:17.707Z;2;cohabitating
1991;$40,000-$59,999;f7593cc533257f52a9808e41635793a0;2016-09-16T01:05:15.000Z;female;2016-09-16T01:14:14.852Z;3;married
1984;$40,000-$59,999;16aa0ec19e1caae8f03e17b81873b029;2016-09-16T00:50:14.000Z;female;2016-09-16T00:59:05.991Z;3;cohabitating
1952;$40,000-$59,999;8d3149afe919637c1f46a4d297a2bd4a;2016-09-15T23:50:12.000Z;female;2016-09-16T00:41:50.461Z;2;single
1982;$75,000-$99,999;599d2bf02eb5460661402180cd99762a;2016-09-16T00:35:12.000Z;female;2016-09-16T00:37:20.843Z;3;married
1993;$15,000-$24,999;400b48f358b563cac94e364a7bf8579b;2016-09-16T00:05:14.000Z;male;2016-09-16T00:09:54.126Z;3;married
1987;$15,000-$24,999;5f6395608ecc5ad64e1aba0952ae02ab;2016-09-15T22:50:10.000Z;female;2016-09-15T23:51:46.221Z;3;single
1983;$40,000-$59,999;a42208321d49dfef91bcadb1efe440ed;2016-09-15T23:20:10.000Z;male;2016-09-15T23:45:20.664Z;2;cohabitating
1989;$25,000-$39,999;d2a7341e30a9abd5ee688d1f1918d933;2016-09-15T23:35:13.000Z;male;2016-09-15T23:38:22.073Z;2;single
1957;$75,000-$99,999;943ff30832406519bd4dcc530db03df0;2016-09-15T22:05:12.000Z;female;2016-09-15T23:15:50.288Z;2;married
1982;$25,000-$39,999;d4f545fed8b48822c7cceddf16c57a21;2016-09-15T23:05:13.000Z;male;2016-09-15T23:11:32.393Z;2;married
1952;$15,000-$24,999;620f31774edac1443c1d3af5d0eecd23;2016-09-15T22:35:12.000Z;female;2016-09-15T22:44:59.699Z;1;divorced
1985;$40,000-$59,999;b6db97569de0f13cdf04270902e8051e;2016-09-15T22:20:12.000Z;male;2016-09-15T22:22:36.699Z;1;single
1960;$25,000-$39,999;14ae2269faf5700e80a83cb524401faf;2016-09-15T21:50:13.000Z;male;2016-09-15T22:01:55.556Z;2;single
1971;$75,000-$99,999;3242ad961278de52b75e472f0f2d894b;2016-09-15T20:35:17.000Z;female;2016-09-15T21:44:19.413Z;3;divorced
1970;$25,000-$39,999;31f6b3b8f60ba48474777acd59cd69aa;2016-09-15T21:35:13.000Z;female;2016-09-15T21:39:59.840Z;1;single
1984;$25,000-$39,999;14cb88f331c0d29c2393651ac1e5432b;2016-09-15T21:20:15.000Z;female;2016-09-15T21:26:22.325Z;5+;single
1981;$15,000-$24,999;b2e7b9759b921e3e7c45569b63d59147;2016-09-15T19:50:16.000Z;male;2016-09-15T21:08:59.673Z;3;single
1960;$60,000-$74,999;766b9c03a9a3fc0a6c3aa9aef9d2807d;2016-09-15T21:05:16.000Z;female;2016-09-15T21:07:20.233Z;1;divorced
1981;$100,000 or more;e3be55284efd10114829c274372ae59a;2016-09-15T20:50:20.000Z;male;2016-09-15T20:56:36.372Z;4;married
1977;$100,000 or more;c770285a81074a956e8e22e59d155eeb;2016-09-15T20:20:15.000Z;female;2016-09-15T20:23:12.112Z;5+;married
1985;$75,000-$99,999;afed941e356d19b2ee9a7b6482dbd577;2016-09-15T20:05:35.000Z;female;2016-09-15T20:06:26.146Z;2;cohabitating
1978;$25,000-$39,999;94be98c5d26353abd494e1cef378a732;2016-09-15T19:35:16.000Z;male;2016-09-15T19:37:23.306Z;1;divorced
1973;$15,000-$24,999;994dd83b4d2b47a697b05e24f9f2bb10;2016-09-15T19:20:19.000Z;female;2016-09-15T19:21:27.285Z;1;divorced
1956;$100,000 or more;29c042338665a06bd8f2f66311d14307;2016-09-15T19:05:15.000Z;male;2016-09-15T19:08:31.265Z;2;married
1985;$100,000 or more;c9c12742725673e91abf9d4b29293b4d;2016-09-15T18:50:20.000Z;male;2016-09-15T18:53:24.710Z;2;married
1986;$40,000-$59,999;3c3f265f0a390ade3de7aa104aad1f4c;2016-09-15T18:35:35.000Z;female;2016-09-15T18:36:48.515Z;4;married
1978;$75,000-$99,999;646cfde27a683a16da601f2298fb7b75;2016-09-15T18:20:17.000Z;male;2016-09-15T18:23:44.088Z;4;married
1978;$75,000-$99,999;646cfde27a683a16da601f2298fb7b75;;male;2016-09-15T18:23:41.898Z;4;married
1986;$25,000-$39,999;6a5979102137e05125246bd5aa4f18dd;2016-09-15T18:05:19.000Z;female;2016-09-15T18:06:23.986Z;1;single
1985;$75,000-$99,999;90541aa3f50c8e90c02f0fc31ac6945e;2016-09-15T17:50:18.000Z;male;2016-09-15T17:53:05.869Z;2;married
1980;$10,000-$14,999;4acd88e6fd3bfbfab88842df7ebbca41;2016-09-15T17:35:19.000Z;female;2016-09-15T17:36:42.787Z;3;single
1985;$60,000-$74,999;04e9ccd6ccc7261952ad0163926c68d7;2016-09-15T17:20:19.000Z;female;2016-09-15T17:21:26.782Z;2;married
1984;$25,000-$39,999;b1b50fc6aa7aff904b86c272d8b3e6ca;;female;2016-09-15T17:07:16.890Z;4;married
1984;$25,000-$39,999;b1b50fc6aa7aff904b86c272d8b3e6ca;2016-09-15T17:05:13.000Z;female;2016-09-15T17:07:10.087Z;4;married
1982;$25,000-$39,999;51b3cc85664f2c3fc7440d812596c73d;2016-09-15T16:50:11.000Z;male;2016-09-15T16:53:59.731Z;2;engaged
1980;$25,000-$39,999;78efc16c0a8c47cafd9cc0e93d54edcd;2016-09-15T16:35:16.000Z;male;2016-09-15T16:37:50.797Z;5+;cohabitating
1983;$25,000-$39,999;f372773513886a279c459ce90d87bcbb;2016-09-15T16:20:15.000Z;male;2016-09-15T16:28:46.676Z;5+;married
1971;Less than $10,000;3e8d21ee36fcaec90deb6ec29de33bcb;2016-09-15T16:05:14.000Z;male;2016-09-15T16:09:51.698Z;2;married
1997;$40,000-$59,999;99f70948b48b32af1a941d3ced104666;2016-09-15T15:50:14.000Z;male;2016-09-15T15:53:11.849Z;3;engaged
1991;$60,000-$74,999;487c593b8291ea0ec22df317e6661345;2016-09-15T14:50:15.000Z;male;2016-09-15T15:44:42.809Z;4;single
1992;$15,000-$24,999;c2668f714cbf7afbc5ec554108d36084;2016-09-15T15:35:14.000Z;male;2016-09-15T15:37:34.552Z;1;single
1968;$100,000 or more;40a5d98e8ed58db9fb2890a05bad6592;2016-09-15T15:20:12.000Z;female;2016-09-15T15:22:28.876Z;4;married
1950;$25,000-$39,999;f864aeb699c987837fb17a5fe70863b4;2016-09-15T15:05:13.000Z;female;2016-09-15T15:05:58.733Z;3;divorced
1986;$15,000-$24,999;4beca578665f13ce6112f787f1b87da5;2016-09-15T14:35:12.000Z;female;2016-09-15T14:42:15.548Z;1;single
1977;$60,000-$74,999;4850aca4519aa4f011d11117f0ea43af;2016-09-15T14:20:14.000Z;female;2016-09-15T14:25:54.604Z;3;single
1995;Less than $10,000;109d54dd1723ef0074936d2948cc0658;2016-09-15T14:05:14.000Z;female;2016-09-15T14:08:03.915Z;3;cohabitating
1971;$60,000-$74,999;388a22b94f10a748792220b3ab1d109a;2016-09-15T13:50:14.000Z;female;2016-09-15T13:55:40.010Z;4;married
1973;Less than $10,000;b9a5b87e05c1f54ffd1ef9bf8fc40ea4;2016-09-15T13:35:16.000Z;male;2016-09-15T13:39:21.931Z;3;single
1989;$10,000-$14,999;6ad93daab453304f96c6ac5ecfde0504;2016-09-15T13:20:15.000Z;female;2016-09-15T13:22:19.588Z;4;married
1982;$15,000-$24,999;dc8a5cf770a61d1a4edd75721ba94197;2016-09-15T12:50:19.000Z;female;2016-09-15T13:06:02.590Z;3;cohabitating
1983;$25,000-$39,999;f3c05dfbf3ac009c47785366c75b3516;2016-09-15T13:05:16.000Z;male;2016-09-15T13:05:59.259Z;3;married
1987;$60,000-$74,999;248c888745f2d8c4d0410169e0e54618;;female;2016-09-15T12:37:25.345Z;4;single
1987;$60,000-$74,999;248c888745f2d8c4d0410169e0e54618;2016-09-15T12:35:13.000Z;female;2016-09-15T12:37:23.494Z;4;single
1982;$25,000-$39,999;a825bb021068cb3a79f86a97d3cd83ea;2016-09-15T12:20:14.000Z;female;2016-09-15T12:31:27.463Z;3;married
1981;$60,000-$74,999;2087ff1f471eff4018001d4940f5f82e;2016-09-15T12:05:14.000Z;male;2016-09-15T12:11:53.786Z;2;married
1997;$60,000-$74,999;9fb944bd037992f9aaef6964c698b53a;2016-09-15T11:50:16.000Z;female;2016-09-15T11:51:15.247Z;4;single
1981;Less than $10,000;5a3754f46b3dd6ffb07300cf5c8fadf8;2016-09-15T11:35:12.000Z;female;2016-09-15T11:38:50.740Z;3;single
1977;$75,000-$99,999;44dbbcb9faa8fa565312209cbada6bfc;2016-09-15T10:20:13.000Z;male;2016-09-15T11:30:51.068Z;4;married
1954;$15,000-$24,999;627defcc5408ce17774dfa43fedb68f6;2016-09-15T11:20:15.000Z;male;2016-09-15T11:22:02.175Z;1;single
1987;Less than $10,000;31b7ef56300a6327d30313985dc08467;2016-09-15T11:05:14.000Z;male;2016-09-15T11:10:25.444Z;3;single
1991;Less than $10,000;9635cad7d7076fd6a82300655ddf13f5;2016-09-15T10:50:16.000Z;male;2016-09-15T10:51:05.785Z;2;cohabitating
1956;$25,000-$39,999;9181ead1eb4473c476b4970ce38383ea;2016-09-15T10:35:24.000Z;male;2016-09-15T10:36:14.738Z;1;single
1974;$60,000-$74,999;dbadc95003567718badb47a391227826;2016-09-15T10:05:12.000Z;female;2016-09-15T10:14:45.297Z;4;married
1979;$10,000-$14,999;c96ea075ec5d1af50f3331f6ece68507;2016-09-15T09:50:12.000Z;female;2016-09-15T10:10:01.229Z;1;single
1979;Less than $10,000;c1f36902bb43cf0d8a576013c90c1cab;2016-09-15T09:35:11.000Z;female;2016-09-15T09:56:56.382Z;2;married
1989;$15,000-$24,999;4ccbf0ec057fab3d35f6ab8bc4051e91;2016-09-15T09:05:14.000Z;male;2016-09-15T09:48:34.434Z;5+;single
1978;Less than $10,000;5897e3e953eb8be35352357e489aacba;2016-09-15T09:20:12.000Z;female;2016-09-15T09:21:09.192Z;1;married
1981;$15,000-$24,999;05cd3b3005a9cf1563847fdd2375f1d7;2016-09-15T08:05:13.000Z;male;2016-09-15T09:21:05.029Z;4;married
1984;$75,000-$99,999;addf87c6d11bc0b9572572d6d23fc5fc;2016-09-15T08:35:14.000Z;male;2016-09-15T09:13:24.589Z;4;married
1985;Less than $10,000;48b293f384855a821d9296c79c67cfa4;2016-09-15T08:50:13.000Z;female;2016-09-15T09:05:56.432Z;3;engaged
1987;$10,000-$14,999;afb738edd7d5bde258d23abd210027ef;2016-09-15T08:20:16.000Z;male;2016-09-15T08:21:03.772Z;1;single
1988;$40,000-$59,999;27120cc06fdd592efa4921e04e5d5330;2016-09-15T07:50:12.000Z;female;2016-09-15T07:59:43.035Z;5+;cohabitating
1992;$10,000-$14,999;e1c3f639e9a996f1da10cdc2ecbd5ded;2016-09-15T05:50:13.000Z;male;2016-09-15T07:55:51.294Z;5+;single
1968;$60,000-$74,999;cc6ed7f5762e7e423371de6cb281c854;2016-09-15T07:35:12.000Z;female;2016-09-15T07:52:30.163Z;4;single
1976;Less than $10,000;67f825eb88f29790edb080602aa9e61e;2016-09-15T07:20:11.000Z;male;2016-09-15T07:37:55.674Z;2;single
1977;$25,000-$39,999;856fac00ab612548b044f475cc7bb947;2016-09-15T06:50:12.000Z;male;2016-09-15T07:07:42.104Z;3;single
1982;Less than $10,000;049410accc2f7f5749286040e77cd890;2016-09-15T07:05:13.000Z;male;2016-09-15T07:06:05.079Z;4;cohabitating
1970;$40,000-$59,999;4743a012ddb17498962260e175ef385c;2016-09-15T06:35:11.000Z;male;2016-09-15T06:36:29.212Z;1;single
1973;$15,000-$24,999;9629db486d6c81506456f1b1c18843a4;2016-09-15T06:20:13.000Z;female;2016-09-15T06:32:04.896Z;5+;married
1994;$10,000-$14,999;e1a4deee20af24136d6f99dc076848f7;2016-09-15T06:05:13.000Z;male;2016-09-15T06:15:40.799Z;1;single
1971;$40,000-$59,999;2c84113e1fe351e36e01918d3a532a77;2016-09-15T05:35:12.000Z;female;2016-09-15T05:37:09.376Z;4;married
1983;$60,000-$74,999;17ec0a2c59911f7b3183b6fa84ecb467;2016-09-15T05:20:14.000Z;female;2016-09-15T05:22:01.689Z;2;cohabitating
1983;$25,000-$39,999;10e6eca5ad539bb0a6abbe3a3e73e939;2016-09-15T05:05:12.000Z;female;2016-09-15T05:06:25.745Z;1;single
1989;$15,000-$24,999;bd41eee337e0f9935c495a4ab20f8b8f;2016-09-15T04:50:12.000Z;female;2016-09-15T04:58:28.276Z;5+;single
1979;$10,000-$14,999;13780537e1d98aede07a946939745d15;2016-09-15T04:05:13.000Z;male;2016-09-15T04:39:47.546Z;5+;married
1989;$15,000-$24,999;ead4eb849e698f25272396ce8c38b10b;2016-09-15T04:35:12.000Z;male;2016-09-15T04:36:58.769Z;1;engaged
1982;$25,000-$39,999;99181f0fa9c7a22218d9d04b5da77a0c;2016-09-15T04:20:11.000Z;female;2016-09-15T04:23:18.269Z;3;married
1993;Less than $10,000;9b108b9b83d6487096922946f2f145e5;2016-09-15T03:20:13.000Z;female;2016-09-15T04:14:41.580Z;1;single
1994;$15,000-$24,999;1060df378ec93df657cb7d2778b9eef5;2016-09-15T03:50:12.000Z;male;2016-09-15T03:53:59.552Z;2;single
1982;$15,000-$24,999;b6b1faaf3c2554d622b9a9f1b082ea44;2016-09-15T03:35:14.000Z;male;2016-09-15T03:36:15.687Z;4;married
1990;$25,000-$39,999;8bc90abd75c7f8b0e688d543a1b79bf9;2016-09-15T03:05:28.000Z;female;2016-09-15T03:08:59.419Z;3;married
1986;$40,000-$59,999;22490f5b533c986691c1f1ea49f6ba79;2016-09-15T01:50:15.000Z;male;2016-09-15T03:01:08.415Z;5+;cohabitating
1988;$10,000-$14,999;d4c704550274c75c5ef91a3320d89c19;2016-09-15T02:50:14.000Z;female;2016-09-15T02:52:12.824Z;3;single
1990;$25,000-$39,999;ec08b68e1525971ed114f30e0548c145;2016-09-15T02:35:12.000Z;male;2016-09-15T02:38:38.221Z;2;single
1979;Less than $10,000;80749124458c239396ba085b93caa5ba;2016-09-15T02:05:13.000Z;male;2016-09-15T02:24:16.482Z;2;single
1978;$25,000-$39,999;1f6934c31b80cb9122e12d9a05acfdd7;2016-09-15T02:20:15.000Z;female;2016-09-15T02:22:47.337Z;3;single
1997;$75,000-$99,999;66413b5c1c40f97b2571386a1845976b;2016-09-15T00:35:15.000Z;female;2016-09-15T01:47:34.820Z;4;single
1975;$100,000 or more;a0f32484026b187b880ac73c89bcfcd1;2016-09-15T01:35:12.000Z;male;2016-09-15T01:36:46.533Z;2;married
1987;$60,000-$74,999;fcaaeb38803b90e48ddc9443426078b6;2016-09-15T01:20:13.000Z;male;2016-09-15T01:21:15.114Z;2;married
1982;$40,000-$59,999;5a5a1b9ba903aed531f5c4201f269b84;2016-09-15T01:05:15.000Z;female;2016-09-15T01:08:28.727Z;2;cohabitating
1990;$40,000-$59,999;616cb034d4718b381ccab3aa4d362c42;2016-09-15T00:50:14.000Z;female;2016-09-15T00:52:56.076Z;2;cohabitating
1972;$10,000-$14,999;6601d23f4f5a8e0fa2a8b24de264897c;2016-09-15T00:20:19.000Z;female;2016-09-15T00:22:12.802Z;2;single
